"","fgT","frT"
"1",0.766045613195381,3.2413827063931
"2",0.772450944551695,3.26088946438519
"3",0.778838524191609,3.28051361475018
"4",0.785205894284991,3.3002558639596
"5",0.791550527260604,3.32011692273655
"6",0.797869824607783,3.34009750608129
"7",0.804161115677135,3.36019833329698
"8",0.810421656481394,3.38042012801557
"9",0.81664862849761,3.40076361822385
"10",0.822839137471972,3.42122953628967
"11",0.822839137471972,3.42122953628967
"12",0.828990212228598,3.4418186189883
"13",0.835098803483761,3.46253160752892
"14",0.841161782667064,3.48336924758137
"15",0.847175940751209,3.50433228930293
"16",0.853137987092093,3.52542148736538
"17",0.859044548281063,3.54663760098212
"18",0.864892167011291,3.56798139393553
"19",0.870677300960332,3.58945363460447
"20",0.876396321691067,3.61105509599191
"21",0.882045513573354,3.63278655575281
"22",0.887621072728855,3.65464879622205
"23",0.893119106001656,3.67664260444266
"24",0.898535629957438,3.69876877219411
"25",0.903866569914137,3.72102809602082
"26",0.909107759007194,3.74342137726086
"27",0.914254937292681,3.76594942207478
"28",0.919303750891768,3.78861304147461
"29",0.929088394026859,3.83435027251308
"30",0.933815039084934,3.85742553069697
"31",0.938424949141063,3.88063965661658
"32",0.942913289526051,3.90399348598293
"33",0.951505432265282,3.951123623077
"34",0.955599073667446,3.97490162749475
"35",0.959550822832154,3.99882272880037
"36",0.963355351501939,4.02288778815611
"37",0.97050093735194,4.07145325161054
"38",0.973830841147721,4.09595540407118
"39",0.976991218014207,4.12060501136872
"40",0.979976243843697,4.1454029608917
"41",0.985396455471403,4.19544746290187
"42",0.987819504606442,4.22069581699655
"43",0.990042931106688,4.24609611659648
"44",0.992060427623392,4.27164927611518
"45",0.993865593367885,4.29735621546916
"46",0.99681287141791,4.34923514106274
"47",0.997941729545798,4.37540899494926
"48",0.998831752662784,4.40174036403215
"49",0.999476099759742,4.42823019624352
"50",1,4.48168907033806
"51",0.999865478550611,4.50866003674647
"52",0.999457138820599,4.53579331540313
"53",0.998767768041666,4.56308988310901
"54",0.996516773327679,4.61817682229978
"55",0.994940429556199,4.64596917692043
"56",0.993053625827831,4.67392878693321
"57",0.993053625827831,4.67392878693321
"58",0.993053625827831,4.67392878693321
"59",0.990848887425592,4.7020566588871
"60",0.990848887425592,4.7020566588871
"61",0.990848887425592,4.7020566588871
"62",0.990848887425592,4.7020566588871
"63",0.988318705074059,4.73035380538854
"64",0.988318705074059,4.73035380538854
"65",0.988318705074059,4.73035380538854
"66",0.988318705074059,4.73035380538854
"67",0.988318705074059,4.73035380538854
"68",0.985455542070716,4.75882124513785
"69",0.985455542070716,4.75882124513785
"70",0.985455542070716,4.75882124513785
"71",0.985455542070716,4.75882124513785
"72",0.982251841994142,4.78746000296594
"73",0.982251841994142,4.78746000296594
"74",0.982251841994142,4.78746000296594
"75",0.982251841994142,4.78746000296594
"76",0.97870003702735,4.81627110987119
"77",0.97870003702735,4.81627110987119
"78",0.97870003702735,4.81627110987119
"79",0.97870003702735,4.81627110987119
"80",0.97870003702735,4.81627110987119
"81",0.974792556937418,4.84525560305654
"82",0.974792556937418,4.84525560305654
"83",0.974792556937418,4.84525560305654
"84",0.974792556937418,4.84525560305654
"85",0.970521838755591,4.8744145259669
"86",0.970521838755591,4.8744145259669
"87",0.970521838755591,4.8744145259669
"88",0.974792556937418,4.84525560305654
"89",0.97870003702735,4.81627110987119
"90",0.982251841994142,4.78746000296594
"91",0.985455542070716,4.75882124513785
"92",0.988318705074059,4.73035380538854
"93",0.990848887425592,4.7020566588871
"94",0.993053625827831,4.67392878693321
"95",0.993053625827831,4.67392878693321
"96",0.994940429556199,4.64596917692043
"97",0.996516773327679,4.61817682229978
"98",0.997790090710525,4.5905507225435
"99",0.998767768041666,4.56308988310901
"100",0.999457138820599,4.53579331540313
"101",0.999865478550611,4.50866003674647
"102",1,4.48168907033806
"103",0.999867848857762,4.45487944522022
"104",0.999476099759742,4.42823019624352
"105",0.998831752662784,4.40174036403215
"106",0.997941729545798,4.37540899494926
"107",0.99681287141791,4.34923514106274
"108",0.995451935615111,4.32321786011102
"109",0.993865593367885,4.29735621546916
"110",0.992060427623392,4.27164927611518
"111",0.992060427623392,4.27164927611518
"112",0.990042931106688,4.24609611659648
"113",0.987819504606442,4.22069581699655
"114",0.985396455471403,4.19544746290187
"115",0.982779996304686,4.17035014536897
"116",0.979976243843697,4.1454029608917
"117",0.976991218014207,4.12060501136872
"118",0.973830841147721,4.09595540407118
"119",0.97050093735194,4.07145325161054
"120",0.967007232024649,4.04709767190669
"121",0.967007232024649,4.04709767190669
"122",0.963355351501939,4.02288778815611
"123",0.959550822832154,3.99882272880037
"124",0.955599073667446,3.97490162749475
"125",0.951505432265282,3.951123623077
"126",0.947275127592638,3.92748785953641
"127",0.947275127592638,3.92748785953641
"128",0.942913289526051,3.90399348598293
"129",0.938424949141063,3.88063965661658
"130",0.933815039084934,3.85742553069697
"131",0.929088394026859,3.83435027251308
"132",0.92424975118023,3.8114130513531
"133",0.92424975118023,3.8114130513531
"134",0.919303750891768,3.78861304147461
"135",0.914254937292681,3.76594942207478
"136",0.909107759007194,3.74342137726086
"137",0.903866569914137,3.72102809602082
"138",0.898535629957438,3.69876877219411
"139",0.898535629957438,3.69876877219411
"140",0.893119106001656,3.67664260444266
"141",0.887621072728855,3.65464879622205
"142",0.882045513573354,3.63278655575281
"143",0.876396321691067,3.61105509599191
"144",0.870677300960332,3.58945363460447
"145",0.870677300960332,3.58945363460447
"146",0.864892167011291,3.56798139393553
"147",0.859044548281063,3.54663760098212
"148",0.853137987092093,3.52542148736538
"149",0.847175940751209,3.50433228930293
"150",0.841161782667064,3.48336924758137
"151",0.835098803483761,3.46253160752892
"152",0.835098803483761,3.46253160752892
"153",0.828990212228598,3.4418186189883
"154",0.822839137471972,3.42122953628967
"155",0.81664862849761,3.40076361822385
"156",0.810421656481394,3.38042012801557
"157",0.804161115677135,3.36019833329698
"158",0.804161115677135,3.36019833329698
"159",0.797869824607783,3.34009750608129
"160",0.791550527260604,3.32011692273655
"161",0.785205894284991,3.3002558639596
"162",0.778838524191609,3.28051361475018
"163",0.772450944551695,3.26088946438519
"164",0.772450944551695,3.26088946438519
"165",0.766045613195381,3.2413827063931
"166",0.759624919407989,3.2219926385285
"167",0.753191185123311,3.20271856274687
"168",0.74674666611295,3.18355978517939
"169",0.740293553170864,3.164515616108
"170",0.740293553170864,3.164515616108
"171",0.7338339732923,3.14558536994056
"172",0.727369990846374,3.12676836518616
"173",0.720903608741592,3.10806392443059
"174",0.714436769583665,3.08947137431198
"175",0.707971356825005,3.07099004549651
"176",0.707971356825005,3.07099004549651
"177",0.701509195905356,3.05261927265434
"178",0.695052055383023,3.03435839443568
"179",0.688601648056241,3.01620675344692
"180",0.675727612037462,2.98022857322402
"181",0.669307140087031,2.9624007387715
"182",0.65650679316714,2.92706437214141
"183",0.643769999914592,2.89214950783889
"184",0.637428789211623,2.87484856552161
"185",0.624807038645685,2.8405565463536
"186",0.618528883458241,2.82356423498648
"187",0.606043649466588,2.78988395003878
"188",0.593660210535468,2.75660541320082
"189",0.587509147846788,2.74011530052994
"190",0.575292963053272,2.7074304184338
"191",0.563197100265557,2.67513541099638
"192",0.557196305564844,2.65913265480721
"193",0.545292719465812,2.62741375696245
"194",0.539391320488911,2.61169647342312
"195",0.52769255256503,2.58054340797064
"196",0.516136456479465,2.54976194522812
"197",0.5104132870193,2.53450917761785
"198",0.499079211631411,2.50427682439316
"199",0.48789784869638,2.47440509135858
"200",0.482365473045607,2.45960311115695
"201",0.471419194401718,2.43026425900138
"202",0.460633086110326,2.40127536909862
"203",0.455300838969449,2.38691085352428
"204",0.44475925656552,2.35843909549046
"205",0.439550378735175,2.34433082804464
"206",0.42925744605725,2.31636697678109
"207",0.419132053586553,2.28873668636491
"208",0.414132533955817,2.27504538123599
"209",0.404260396821628,2.24790798667647
"210",0.399387950190275,2.23446092029673
"211",0.399387950190275,2.23446092029673
"212",0.394558006192099,2.22109429475144
"213",0.394558006192099,2.22109429475144
"214",0.389770612121872,2.20780762884063
"215",0.389770612121872,2.20780762884063
"216",0.385025800863665,2.19460044424291
"217",0.385025800863665,2.19460044424291
"218",0.380323591345023,2.1814722654982
"219",0.380323591345023,2.1814722654982
"220",0.375663988981229,2.16842261999065
"221",0.375663988981229,2.16842261999065
"222",0.371046986109827,2.1554510379316
"223",0.371046986109827,2.1554510379316
"224",0.366472562415542,2.14255705234271
"225",0.366472562415542,2.14255705234271
"226",0.361940685345749,2.12974019903911
"227",0.361940685345749,2.12974019903911
"228",0.357451310516642,2.11700001661267
"229",0.357451310516642,2.11700001661267
"230",0.353004382110244,2.10433604641548
"231",0.353004382110244,2.10433604641548
"232",0.348599833262414,2.09174783254322
"233",0.348599833262414,2.09174783254322
"234",0.344237586441994,2.07923492181884
"235",0.344237586441994,2.07923492181884
"236",0.33991755382124,2.06679686377621
"237",0.33991755382124,2.06679686377621
"238",0.335639637637685,2.05443321064389
"239",0.335639637637685,2.05443321064389
"240",0.331403730547576,2.04214351732903
"241",0.327209715971033,2.02992734140134
"242",0.323057468429067,2.01778424307718
"243",0.318946853872599,2.00571378520369
"244",0.318946853872599,2.00571378520369
"245",0.314877730003621,1.99371553324308
"246",0.310849946588646,1.98178905525699
"247",0.306863345764566,1.96993392189093
"248",0.30291776233707,1.95814970635881
"249",0.299013024071757,1.94643598442759
"250",0.295148951978066,1.93479233440203
"251",0.291325360586166,1.92321833710947
"252",0.291325360586166,1.92321833710947
"253",0.287542058216937,1.91171357588475
"254",0.283798847245157,1.90027763655523
"255",0.280095524356052,1.88891010742585
"256",0.276431880795301,1.87761057926434
"257",0.272807702612647,1.86637864528647
"258",0.269222770899227,1.8552139011414
"259",0.265676862018745,1.84411594489713
"260",0.265676862018745,1.84411594489713
"261",0.262169747832606,1.83308437702605
"262",0.258012092267193,1.81993356923096
"263",0.255270969787001,1.81121882022857
"264",0.252216336235669,1.80146459870021
"265",0.249192374169054,1.7917629080072
"266",0.246530011287956,1.78318305417128
"267",0.2435634912599,1.77357981775294
"268",0.240627116755727,1.76402829904776
"269",0.237720701758868,1.75452821953277
"270",0.235162221111787,1.74612666394341
"271",0.232311882274624,1.73672299272133
"272",0.23357505702162,1.74089613366989
"273",0.23452626088723,1.74403256865514
"274",0.235799643227001,1.74822327365438
"275",0.236758522007444,1.7513729093687
"276",0.23804216310272,1.75558125234274
"277",0.239008755037907,1.75874414434578
"278",0.240302705694782,1.76297019952993
"279",0.241602570197715,1.7672064094273
"280",0.242581359402461,1.77039024555715
"281",0.243891612544854,1.77464428495182
"282",0.244878211949014,1.7778415213142
"283",0.246198903543459,1.78211346524755
"284",0.247193350351821,1.7853241582418
"285",0.248524529793909,1.78961408207101
"286",0.249861724302865,1.79391431408228
"287",0.250868577142566,1.79714626773329
"288",0.252216336235669,1.80146459870021
"289",0.253231130650365,1.80471015510233
"290",0.254589502568921,1.80904666120037
"291",0.255612274560783,1.81230587760531
"292",0.256981307064363,1.81666063533055
"293",0.258356452581999,1.82102585702607
"294",0.258701195919137,1.82211880039051
"295",0.262169747832606,1.83308437702605
"296",0.262169747832606,1.83308437702605
"297",0.262169747832606,1.83308437702605
"298",0.265676862018745,1.84411594489713
"299",0.265676862018745,1.84411594489713
"300",0.269222770899227,1.8552139011414
"301",0.272807702612647,1.86637864528647
"302",0.276431880795301,1.87761057926434
"303",0.280095524356052,1.88891010742585
"304",0.283798847245157,1.90027763655523
"305",0.287542058216937,1.91171357588475
"306",0.291325360586166,1.92321833710947
"307",0.299013024071757,1.94643598442759
"308",0.30291776233707,1.95814970635881
"309",0.306863345764566,1.96993392189093
"310",0.310849946588646,1.98178905525699
"311",0.314877730003621,1.99371553324308
"312",0.318946853872599,2.00571378520369
"313",0.323057468429067,2.01778424307718
"314",0.327209715971033,2.02992734140134
"315",0.331403730547576,2.04214351732903
"316",0.335639637637685,2.05443321064389
"317",0.33991755382124,2.06679686377621
"318",0.344237586441994,2.07923492181884
"319",0.348599833262414,2.09174783254322
"320",0.353004382110244,2.10433604641548
"321",0.357451310516642,2.11700001661267
"322",0.361940685345749,2.12974019903911
"323",0.371046986109827,2.1554510379316
"324",0.375663988981229,2.16842261999065
"325",0.380323591345023,2.1814722654982
"326",0.385025800863665,2.19460044424291
"327",0.389770612121872,2.20780762884063
"328",0.394558006192099,2.22109429475144
"329",0.399387950190275,2.23446092029673
"330",0.404260396821628,2.24790798667647
"331",0.414132533955817,2.27504538123599
"332",0.424173733126254,2.30251038626171
"333",0.42925744605725,2.31636697678109
"334",0.439550378735175,2.34433082804464
"335",0.450009482865335,2.37263226699844
"336",0.460633086110326,2.40127536909862
"337",0.471419194401718,2.43026425900138
"338",0.476872472185877,2.44488967693296
"339",0.48789784869638,2.47440509135858
"340",0.499079211631411,2.50427682439316
"341",0.5104132870193,2.53450917761785
"342",0.521896388012112,2.56510650454378
"343",0.52769255256503,2.58054340797064
"344",0.539391320488911,2.61169647342312
"345",0.551227941139992,2.6432256276808
"346",0.563197100265557,2.67513541099638
"347",0.575292963053272,2.7074304184338
"348",0.581386436150494,2.72372383230581
"349",0.593660210535468,2.75660541320082
"350",0.606043649466588,2.78988395003878
"351",0.618528883458241,2.82356423498648
"352",0.63110739731278,2.85765111806316
"353",0.637428789211623,2.87484856552161
"354",0.650129769823742,2.90955456785081
"355",0.662899716982321,2.94467955106552
"356",0.675727612037462,2.98022857322402
"357",0.688601648056241,3.01620675344692
"358",0.695052055383023,3.03435839443568
"359",0.707971356825005,3.07099004549651
"360",0.720903608741592,3.10806392443059
"361",0.727369990846374,3.12676836518616
"362",0.7338339732923,3.14558536994056
"363",0.740293553170864,3.164515616108
"364",0.74674666611295,3.18355978517939
"365",0.753191185123311,3.20271856274687
"366",0.759624919407989,3.2219926385285
"367",0.766045613195381,3.2413827063931
"368",0.772450944551695,3.26088946438519
"369",0.778838524191609,3.28051361475018
"370",0.785205894284991,3.3002558639596
"371",0.791550527260604,3.32011692273655
"372",0.797869824607783,3.34009750608129
"373",0.804161115677135,3.36019833329698
"374",0.810421656481394,3.38042012801557
"375",0.81664862849761,3.40076361822385
